extraction_method;date_sample_collect;precision_date;id_level_1;id_level_2;id_level_3;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;main_prog_name;additional_name;data_type;id_sample;type_data;assay_scope;country_code;sampling_method;id_sampling_point;sampling_reference;extraction_duration;extraction_mesh_size;extraction_reference;extraction_soil_weight;sampled_area_for_each_subsample
Bearmann;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_C;3;2;T;block;P;anr_soilwarm;;;;abundance data;multiple taxa;FR;ISO 23611-3;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_C;3;3;T;block;P;anr_soilwarm;;;;abundance data;multiple taxa;FR;ISO 23611-3;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_G;1;1;T;block;P;anr_soilwarm;;;;abundance data;multiple taxa;FR;ISO 23611-3;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_G;1;2;T;block;P;anr_soilwarm;;;;abundance data;multiple taxa;FR;ISO 23611-3;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_G;1;3;T;block;P;anr_soilwarm;;;;abundance data;multiple taxa;FR;ISO 23611-3;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_G;2;1;T;block;P;anr_soilwarm;;;;abundance data;multiple taxa;FR;ISO 23611-3;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_G;2;2;T;block;P;anr_soilwarm;;;;abundance data;multiple taxa;FR;ISO 23611-3;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_G;2;3;T;block;P;anr_soilwarm;;;;abundance data;multiple taxa;FR;ISO 23611-3;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_G;3;1;T;block;P;anr_soilwarm;;;;abundance data;multiple taxa;FR;ISO 23611-3;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_G;3;2;T;block;P;anr_soilwarm;;;;abundance data;multiple taxa;FR;ISO 23611-3;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_G;3;3;T;block;P;anr_soilwarm;;;;abundance data;multiple taxa;FR;ISO 23611-3;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;buchelay_f;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_buchelay_f_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;buchelay_f;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_buchelay_f_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;buchelay_f;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_buchelay_f_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;buchelay_c;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_buchelay_c_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;buchelay_c;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_buchelay_c_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;buchelay_c;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_buchelay_c_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;chateliers_f;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_chateliers_f_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;chateliers_f;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_chateliers_f_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;chateliers_f;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_chateliers_f_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;chateliers_c;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_chateliers_c_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;chateliers_c;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_chateliers_c_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;chateliers_c;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_chateliers_c_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;gas_f;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_gas_f_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;gas_f;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_gas_f_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;gas_f;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_gas_f_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;gas_c;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_gas_c_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;gas_c;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_gas_c_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;gas_c;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_gas_c_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;germainville_f;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;germainville_f;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;germainville_f;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;germainville_c;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;germainville_c;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;germainville_c;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;levesville_f;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;levesville_f;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;levesville_f;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;levesville_c;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;levesville_c;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;levesville_c;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mespuits_f;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mespuits_f;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mespuits_f;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mespuits_c;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mespuits_c;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mespuits_c;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mezieres_f;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_f_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mezieres_f;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_f_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mezieres_f;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_f_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mezieres_c;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_c_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mezieres_c;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_c_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mezieres_c;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_c_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mondreville_f;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_f_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mondreville_f;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_f_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mondreville_f;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_f_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mondreville_c;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_c_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mondreville_c;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_c_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mondreville_c;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_c_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;serville_f;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_serville_f_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;serville_f;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_serville_f_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;serville_f;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_serville_f_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;serville_c;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_serville_c_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;serville_c;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_serville_c_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;serville_c;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_serville_c_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;yermenonville_f;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_yermenonville_f_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;yermenonville_f;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_yermenonville_f_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;yermenonville_f;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_yermenonville_f_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;yermenonville_c;NA;1;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_yermenonville_c_NA_NA_P_1;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;yermenonville_c;NA;2;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_yermenonville_c_NA_NA_P_2;;;2;O'connor 1955;;5 cm Ø soil auger
Bearmann;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;yermenonville_c;NA;3;T;NA;P;ofb_dynabio;;;;abundance data;multiple taxa;FR;ISO 23611-3;2021-01-01_Y_FR_OFB_DYNABIO_T_yermenonville_c_NA_NA_P_3;;;2;O'connor 1955;;5 cm Ø soil auger
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_1;H_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_1_block_H_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_1;H_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_1_block_H_pitfall_P_2;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_1;H_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_1_block_H_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_1;H_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_1_block_H_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_1;H_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_1_block_H_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_2;H_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_2_block_H_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_2;H_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_2_block_H_pitfall_P_2;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_2;H_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_2_block_H_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_2;H_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_2_block_H_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_2;H_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_2_block_H_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_3;H_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_3_block_H_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_3;H_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_3_block_H_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_3;H_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_3_block_H_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_3;H_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_3_block_H_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_3;H_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_3_block_H_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_4;L_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_4_block_L_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_4;L_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_4_block_L_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_4;L_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_4_block_L_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_4;L_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_4_block_L_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_5;H_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_5_block_H_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_5;H_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_5_block_H_pitfall_P_2;;;;;;
