id_sampling_point;date_sample_collection;precision_date;id_level_1;level_1_scale_obs;id_level_2;level_2_scale_obs;id_level_3;level_3_scale_obs;id_sample;data_type;country_code;main_prog_name;additional_name;total_nem_biomass;ab_fungivores;ab_herbivores;ab_Total_nematodes;nematode_family_richness;nematode_genera_richness;ab_bacterivores;ei;mi;mi2-5;nematods_si;ab_omnivores;ab_predators;ab_unident;microfauna_extraction_method;microfauna_sampling_methodology_iso;microfauna_sampling_observation_method;asmicrofauna_sampled_area_for_each_subsample;date_soil_sampling_for_chemical_analysis;type_of_the_sample;soil_type_wrb;wrb_version;soil_taxonomy_version;soil_type_in_soil_taxonomy;name_local_soil_classification;soil_type_in_a_local_classification;ph_method;ph_mean;cec_mean;caco3;texture;texture_triangle;sand;sand_limit;silt;silt_limit;clay_limit;bottom_depth_of_top_layer;carbon_azote_ratio_mean;soc_mean;som_mean;soil_sample_depth;bulk_density;soil_analysis_sample_mass;soil_humidity;soil_total_depth;phosphorus_total;phosphorus_available;potassium_available;nitrogen;organic_carbon;crop_1;crop_2;crop_3;crop_rotation;irrigat_water;tillage_depth;farming_system;grazing_method;tillage_method;tillage_season;tillage_system;type_main_crop;cropping_system;drainage_system;fertilizer_type;irrigation_type;livestock_breed;fertilization_method;insect_appli_rate;pest_control_type;landuse_1_year_ago;landuse_3_year_ago;landuse_4_year_ago;landuse_2_years_ago;landuse_5_years_ago;landuse_6_years_ago;miticide_appli_rate;total_plant_biomass;fungicide_appli_rate;herbicide_appli_rate;insect_pest_control_method;organic_matter_input;pest_control_method_microbioconsortia;nematicide_appli_rate;organic_matter_amount;bactericide_appli_rate;yield_of_sampling_year;fungicide_pest_control_method;herbicide_pest_control_method;molluscicide_appli_rate;nematicide_pest_control_method;pheromones_pest_control_method;single_inoculant_pest_control_method;bactericide_pest_control_method;molluscicid_pest_control_method;number_of_husbandry_animals;pest_control_metthod_miticide;soilsolariz_pest_control_method;publication_year;project_acronym;project_name;contributor_name;contributor_email;contributor_instit;data_owner;dataset_title;literature_title;doi;journal_name;book_title;source_type;volume_number;scale_project;spacial_level;upload_to_gbif;upload_to_other_databases;link_to_ncbi_or_other_database;date_start_experiment;date_end_experiment;longitude;latitude;altitude;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;mean_temperature_of_the_day;source_of_climate_data;year_precipitation;air_humidity
1974-07-01-M_GB_Ordnance survey_F-22_B-NA_P-NA;date:1974-07-01T00:00:00:yyyy-MM-dd;M;22;F;NA;B;NA;P;1974-07-01-M_GB_Ordnance survey_F-22_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;500;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;sand;;94.0;;2.0;;;;;;;15.0;;;3;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-07-01;1974-07-01;-2.9069703;55.978146;5.0;grass_land;field;0;;;;;
1974-07-01-M_GB_Ordnance survey_F-23_B-NA_P-NA;date:1974-07-01T00:00:00:yyyy-MM-dd;M;23;F;NA;B;NA;P;1974-07-01-M_GB_Ordnance survey_F-23_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;600;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-07-01;1974-07-01;-2.8500578;56.01359;3.0;grass_land;field;0;;;;;
1974-07-01-M_GB_Ordnance survey_F-24_B-NA_P-NA;date:1974-07-01T00:00:00:yyyy-MM-dd;M;24;F;NA;B;NA;P;1974-07-01-M_GB_Ordnance survey_F-24_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;625;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;4.5;;;sand;;86.0;;12.0;;;;;;;15.0;;;30;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-07-01;1974-07-01;-3.392243;56.236893;125.0;grass_land;field;0;;;;;
1974-07-01-M_GB_Ordnance survey_F-25_B-NA_P-NA;date:1974-07-01T00:00:00:yyyy-MM-dd;M;25;F;NA;B;NA;P;1974-07-01-M_GB_Ordnance survey_F-25_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;665;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.2;;;loamy_sand;;82.0;;16.0;;;;;;;15.0;;;41;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-07-01;1974-07-01;-3.5426412;56.205456;168.0;grass_land;field;0;;;;;
1974-07-01-M_GB_Ordnance survey_F-26_B-NA_P-NA;date:1974-07-01T00:00:00:yyyy-MM-dd;M;26;F;NA;B;NA;P;1974-07-01-M_GB_Ordnance survey_F-26_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;1655;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.2;;;loamy_sand;;82.0;;12.0;;;;;;;15.0;;;32;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-07-01;1974-07-01;-3.728969;56.15447;26.0;grass_land;field;0;;;;;
1974-07-01-M_GB_Ordnance survey_F-27_B-NA_P-NA;date:1974-07-01T00:00:00:yyyy-MM-dd;M;27;F;NA;B;NA;P;1974-07-01-M_GB_Ordnance survey_F-27_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;835;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;4.5;;;loamy_sand;;82.0;;14.0;;;;;;;15.0;;;39;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-07-01;1974-07-01;-3.6718922;56.063595;56.0;grass_land;field;0;;;;;
1974-07-01-M_GB_Ordnance survey_F-28_B-NA_P-NA;date:1974-07-01T00:00:00:yyyy-MM-dd;M;28;F;NA;B;NA;P;1974-07-01-M_GB_Ordnance survey_F-28_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;395;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.2;;;sandy_loam;;62.0;;24.0;;;;;;;15.0;;;24;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-07-01;1974-07-01;-3.6275053;56.00129;77.0;grass_land;field;0;;;;;
1974-07-01-M_GB_Ordnance survey_F-29_B-NA_P-NA;date:1974-07-01T00:00:00:yyyy-MM-dd;M;29;F;NA;B;NA;P;1974-07-01-M_GB_Ordnance survey_F-29_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;765;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.7;;;sandy_loam;;68.0;;22.0;;;;;;;15.0;;;24;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-07-01;1974-07-01;-3.5145698;55.983856;59.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-30_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;30;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-30_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;550;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.2;;;loamy_sand;;76.0;;18.0;;;;;;;15.0;;;18;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-2.4244492;57.12441;114.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-31_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;31;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-31_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;890;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;7.3;;;sandy_loam;;68.0;;24.0;;;;;;;15.0;;;27;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-2.500809;57.152874;215.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-32_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;32;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-32_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;405;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.7;;;loamy_sand;;82.0;;14.0;;;;;;;15.0;;;21;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-2.4830496;57.185284;100.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-33_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;33;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-33_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;23;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.5;;;loamy_sand;;78.0;;16.0;;;;;;;15.0;;;73;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-4.9930444;58.62352;154.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-34_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;34;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-34_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;490;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.7;;;loamy_sand;;80.0;;18.0;;;;;;;15.0;;;13;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-2.6776996;57.064007;116.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-35_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;35;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-35_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;485;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;6.2;;;sandy_loam;;68.0;;26.0;;;;;;;15.0;;;15;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-2.7930973;56.208042;148.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-36_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;36;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-36_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;545;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;4.3;;;sand;;88.0;;10.0;;;;;;;15.0;;;15;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-2.8734343;57.113102;192.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-37_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;37;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-37_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;95;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.4;;;loamy_sand;;82.0;;14.0;;;;;;;15.0;;;49;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-2.8734343;57.113102;192.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-38_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;38;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-38_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;490;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.9;;;sandy_loam;;72.0;;20.0;;;;;;;15.0;;;14;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-3.0513673;57.040764;185.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-39_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;39;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-39_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;585;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;sandy_loam;;70.0;;18.0;;;;;;;15.0;;;24;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-4.416972;50.393147;154.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-40_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;40;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-40_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;210;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.3;;;sand;;88.0;;8.0;;;;;;;15.0;;;28;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-3.654851;57.49065;196.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-41_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;41;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-41_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;370;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.0;;;sand;;94.0;;6.0;;;;;;;15.0;;;9;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-3.582273;57.625443;13.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-42_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;42;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-42_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;875;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.8;;;sand;;88.0;;10.0;;;;;;;15.0;;;14;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-3.4162605;57.662445;7.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-43_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;43;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-43_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;290;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.8;;;sand;;88.0;;6.0;;;;;;;15.0;;;7;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-3.1486423;57.62743;61.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-44_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;44;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-44_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;345;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.1;;;loamy_sand;;78.0;;12.0;;;;;;;15.0;;;16;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-2.6376824;56.265545;46.0;grass_land;field;0;;;;;
1974-08-01-M_GB_Ordnance survey_F-45_B-NA_P-NA;date:1974-08-01T00:00:00:yyyy-MM-dd;M;45;F;NA;B;NA;P;1974-08-01-M_GB_Ordnance survey_F-45_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;365;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.1;;;sandy_loam;;56.0;;28.0;;;;;;;15.0;;;11;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1974-08-01;1974-08-01;-2.6460419;56.282574;49.0;grass_land;field;0;;;;;
