data_type;id_sample;id_level_1;id_level_2;id_level_3;fauna_taxon;country_code;higher_taxon;main_prog_name;precision_date;additional_name;fauna_abundance;fauna_occurrence;id_sampling_point;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;date_sample_collection;fauna_unit_of_abundance
Data mesofauna;;lusignan_C;2;2;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;5599;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;1;3;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;1;3;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;3054;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;1;3;Henlea perpusilla Friend, 1911;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;1;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;1;Fridericia paroniana Issel, 1904;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;1;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;anr_soilwarm;Y;;2036;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;1;Fridericia spA melu;FR;Enchytraeida;anr_soilwarm;Y;;1527;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;1;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;5090;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;2;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;2;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;2;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;1527;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;2;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;anr_soilwarm;Y;;2036;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;2;Fridericia connata Bretscher, 1902;FR;Enchytraeida;anr_soilwarm;Y;;3054;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;2;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;anr_soilwarm;Y;;2036;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;2;Fridericia spA melu;FR;Enchytraeida;anr_soilwarm;Y;;3563;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;2;Henlea perpusilla Friend, 1911;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;3;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;3;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;3;Fridericia spA melu;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;3;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;4072;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;3;Henlea perpusilla Friend, 1911;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;1;Fridericia parva J.Moore, 1895;FR;Enchytraeida;anr_soilwarm;Y;;1527;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;1;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;1;Fridericia spA melu;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;1;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;3563;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;2;Fridericia parva J.Moore, 1895;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;2;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;2;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;2;Fridericia spA melu;FR;Enchytraeida;anr_soilwarm;Y;;2036;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;2;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;2036;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;2;Henlea perpusilla Friend, 1911;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;3;Fridericia parva J.Moore, 1895;FR;Enchytraeida;anr_soilwarm;Y;;2036;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;3;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;3;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;1;3;Achaeta_spA;FR;Enchytraeida;anr_soilwarm;Y;;1527;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;3;Fridericia connata Bretscher, 1902;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;3;Fridericia spA melu;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;3;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;3;Henlea perpusilla Friend, 1911;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;1;1;Achaeta_spA;FR;Enchytraeida;anr_soilwarm;Y;;1527;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;1;1;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;anr_soilwarm;Y;;4072;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;1;1;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;3563;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;1;1;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;1;2;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;anr_soilwarm;Y;;3054;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_2;T;block;P;NULL;n-m²
Data mesofauna;;gas_f;NA;1;Fridericia indet;FR;Enchytraeida;ofb_dynabio;Y;;3568.32;1;2021-01-01_Y_FR_OFB_DYNABIO_T_gas_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;lusignan_G;1;2;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;anr_soilwarm;Y;;3054;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;1;2;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;4072;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;1;2;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;anr_soilwarm;Y;;2036;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;1;2;Fridericia spA melu;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;1;2;Henlea perpusilla Friend, 1911;FR;Enchytraeida;anr_soilwarm;Y;;6617;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;1;3;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;1;Achaeta_spA;FR;Enchytraeida;anr_soilwarm;Y;;2545;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;1;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;1;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;3;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;1;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;anr_soilwarm;Y;;2036;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;1;Fridericia galba (Hoffmeister, 1843);FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;1;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;2;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;3;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;2036;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;2;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;2;Fridericia paroniana Issel, 1904;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;2;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;anr_soilwarm;Y;;1527;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;2;Henlea perpusilla Friend, 1911;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;3;Achaeta_spA;FR;Enchytraeida;anr_soilwarm;Y;;2545;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;3;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;anr_soilwarm;Y;;2036;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;3;Fridericia auritoides Schmelz, 2003;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;3;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;3;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;3;Fridericia spA melu;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;3;Rhyacodrilus falciformis Bretscher, 1901;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;1;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;anr_soilwarm;Y;;1527;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;1;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;anr_soilwarm;Y;;7126;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;1;Fridericia auritoides Schmelz, 2003;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;2;Fridericia spA melu;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;1;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;2545;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;1;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;anr_soilwarm;Y;;1527;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;1;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;anr_soilwarm;Y;;23414;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;1;Henlea perpusilla Friend, 1911;FR;Enchytraeida;anr_soilwarm;Y;;1527;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;3;2;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;10180;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;2;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;2;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;anr_soilwarm;Y;;1527;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;2;Fridericia auritoides Schmelz, 2003;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;2;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;3054;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;2;3;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;2;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;anr_soilwarm;Y;;33594;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;2;Fridericia spA melu;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;2;Henlea perpusilla Friend, 1911;FR;Enchytraeida;anr_soilwarm;Y;;7126;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;3;Fridericia auritoides Schmelz, 2003;FR;Enchytraeida;anr_soilwarm;Y;;1527;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;3;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;3;Fridericia galba (Hoffmeister, 1843);FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;3;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;anr_soilwarm;Y;;14761;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;3;Fridericia spA melu;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;3;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;2036;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_G;3;3;Henlea perpusilla Friend, 1911;FR;Enchytraeida;anr_soilwarm;Y;;3054;1;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;1;1;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;1;1;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;1;1;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;4072;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;1;2;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;anr_soilwarm;Y;;1527;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;1;2;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;5090;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;1;3;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;1;3;Fridericia connata Bretscher, 1902;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;1;3;Henlea perpusilla Friend, 1911;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;1;3;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;2545;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_3;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;1;Achaeta_spA;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;1;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;1;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;1;Fridericia spA melu;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;1;Fridericia indet;FR;Enchytraeida;anr_soilwarm;Y;;5599;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_1;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;2;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;2;Fridericia bulboides Nielsen & Christensen, 1959;FR;Enchytraeida;anr_soilwarm;Y;;509;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;NULL;n-m²
Data mesofauna;;lusignan_C;2;2;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;anr_soilwarm;Y;;1018;1;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;NULL;n-m²
