id_sampling_point;date_sample_collection;precision_date;id_sample;id_level_1;level_1_scale_obs;id_level_2;level_2_scale_obs;id_level_3;level_3_scale_obs;country_code;main_prog_name;additional_name;data_type;type_of_sample;taxon;ecological_group;biomass;abundance
2012-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA_Data Macrofauna;LMO_C3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Octolasion lacteum;endogeic;;1.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA_Data Macrofauna;LMO_C3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;indetermined;;;3.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C1_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C1_B-NA_P-NA_Data Macrofauna;LMO_C1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea;;;8.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C1_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C1_B-NA_P-NA_Data Macrofauna;LMO_C1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus;;;26.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C1_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C1_B-NA_P-NA_Data Macrofauna;LMO_C1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus terrestris;epi-anecic;;10.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C1_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C1_B-NA_P-NA_Data Macrofauna;LMO_C1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Octolasion;;;2.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C1_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C1_B-NA_P-NA_Data Macrofauna;LMO_C1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;indetermined;;;6.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C2_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C2_B-NA_P-NA_Data Macrofauna;LMO_C2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea;;;7.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C2_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C2_B-NA_P-NA_Data Macrofauna;LMO_C2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea rosea;endogeic;;1.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C2_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C2_B-NA_P-NA_Data Macrofauna;LMO_C2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Proctodrilus tuberculatus;endogeic;;5.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C2_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C2_B-NA_P-NA_Data Macrofauna;LMO_C2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus;;;27.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C2_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C2_B-NA_P-NA_Data Macrofauna;LMO_C2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus terrestris;epi-anecic;;5.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA_Data Macrofauna;LMO_C3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea;;;3.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA_Data Macrofauna;LMO_C3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Proctodrilus tuberculatus;endogeic;;7.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA_Data Macrofauna;LMO_C3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus;;;23.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA_Data Macrofauna;LMO_C3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus rubellus;epigeic;;1.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA_Data Macrofauna;LMO_C3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus terrestris;epi-anecic;;7.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA_Data Macrofauna;LMO_C3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Octolasion;;;2.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA_Data Macrofauna;LMO_C3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Octolasion cyaneum;endogeic;;1.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA_Data Macrofauna;LMO_C3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Octolasion lacteum;endogeic;;2.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_C3_B-NA_P-NA_Data Macrofauna;LMO_C3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;indetermined;;;13.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea;;;7.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea caliginosa;endogeic;;1.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea rosea;endogeic;;1.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Proctodrilus tuberculatus;endogeic;;1.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus;;;9.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus terrestris;epi-anecic;;3.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Octolasion lacteum;endogeic;;2.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;indetermined;;;4.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA_Data Macrofauna;LMO_T2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea rosea;endogeic;;1.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA_Data Macrofauna;LMO_T2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus;;;3.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA_Data Macrofauna;LMO_T2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus terrestris;epi-anecic;;2.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA_Data Macrofauna;LMO_T2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Octolasion lacteum;endogeic;;1.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA_Data Macrofauna;LMO_T2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;indetermined;;;3.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA_Data Macrofauna;LMO_T3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea;;;2.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA_Data Macrofauna;LMO_T3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus;;;12.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA_Data Macrofauna;LMO_T3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Octolasion;;;1.0
2012-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA;date:2012-10-01T00:00:00:yyyy-MM-dd;M;2012-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA_Data Macrofauna;LMO_T3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;indetermined;;;1.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea;;;6.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea rosea;endogeic;;4.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Proctodrilus tuberculatus;endogeic;;1.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus;;;15.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus terrestris;epi-anecic;;6.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Octolasion;;;5.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T1_B-NA_P-NA_Data Macrofauna;LMO_T1;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;indetermined;;;6.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA_Data Macrofauna;LMO_T2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea;;;6.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA_Data Macrofauna;LMO_T2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea rosea;endogeic;;3.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA_Data Macrofauna;LMO_T2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus;;;16.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA_Data Macrofauna;LMO_T2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Octolasion;;;1.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T2_B-NA_P-NA_Data Macrofauna;LMO_T2;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;indetermined;;;4.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA_Data Macrofauna;LMO_T3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea;;;6.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA_Data Macrofauna;LMO_T3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Aporrectodea rosea;endogeic;;2.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA_Data Macrofauna;LMO_T3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus;;;16.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA_Data Macrofauna;LMO_T3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Lumbricus terrestris;epi-anecic;;1.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA_Data Macrofauna;LMO_T3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Octolasion;;;3.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA_Data Macrofauna;LMO_T3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;Octolasion lacteum;endogeic;;1.0
2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA;date:2013-10-01T00:00:00:yyyy-MM-dd;M;2013-10-01-M_SI_EcoFINDERS_T-LMO_T3_B-NA_P-NA_Data Macrofauna;LMO_T3;T;NA;B;NA;P;SI;ecofinders;;Data Macrofauna;;indetermined;;;6.0
2019-01-01-NA_AT_SECBIVIT_F-AODc1_B-NA_P-1;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc1_B-NA_P-1_Data Macrofauna;AODc1;F;NA;B;1;P;AT;secbivit;;Data Macrofauna;;Lumbricus;NA;;
2019-01-01-NA_AT_SECBIVIT_F-AODc1_B-NA_P-1;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc1_B-NA_P-1_Data Macrofauna;AODc1;F;NA;B;1;P;AT;secbivit;;Data Macrofauna;;Aporrectodea caliginosa;endogeic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc10_B-NA_P-1;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc10_B-NA_P-1_Data Macrofauna;AODc10;F;NA;B;1;P;AT;secbivit;;Data Macrofauna;;Aporrectodea rosea;endogeic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc10_B-NA_P-1;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc10_B-NA_P-1_Data Macrofauna;AODc10;F;NA;B;1;P;AT;secbivit;;Data Macrofauna;;Aporrectodea caliginosa;endogeic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc10_B-NA_P-2;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc10_B-NA_P-2_Data Macrofauna;AODc10;F;NA;B;2;P;AT;secbivit;;Data Macrofauna;;;;;
2019-01-01-NA_AT_SECBIVIT_F-AODc10_B-NA_P-3;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc10_B-NA_P-3_Data Macrofauna;AODc10;F;NA;B;3;P;AT;secbivit;;Data Macrofauna;;Aporrectodea caliginosa;endogeic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc15_B-NA_P-1;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc15_B-NA_P-1_Data Macrofauna;AODc15;F;NA;B;1;P;AT;secbivit;;Data Macrofauna;;Lumbricus;NA;;
2019-01-01-NA_AT_SECBIVIT_F-AODc15_B-NA_P-2;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc15_B-NA_P-2_Data Macrofauna;AODc15;F;NA;B;2;P;AT;secbivit;;Data Macrofauna;;Lumbricus;NA;;
2019-01-01-NA_AT_SECBIVIT_F-AODc15_B-NA_P-2;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc15_B-NA_P-2_Data Macrofauna;AODc15;F;NA;B;2;P;AT;secbivit;;Data Macrofauna;;Aporrectodea caliginosa;endogeic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc2_B-NA_P-3;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc2_B-NA_P-3_Data Macrofauna;AODc2;F;NA;B;3;P;AT;secbivit;;Data Macrofauna;;Aporrectodea rosea;endogeic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc2_B-NA_P-3;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc2_B-NA_P-3_Data Macrofauna;AODc2;F;NA;B;3;P;AT;secbivit;;Data Macrofauna;;Aporrectodea caliginosa;endogeic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc4_B-NA_P-1;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc4_B-NA_P-1_Data Macrofauna;AODc4;F;NA;B;1;P;AT;secbivit;;Data Macrofauna;;Lumbricus;NA;;
2019-01-01-NA_AT_SECBIVIT_F-AODc4_B-NA_P-1;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc4_B-NA_P-1_Data Macrofauna;AODc4;F;NA;B;1;P;AT;secbivit;;Data Macrofauna;;Aporrectodea rosea;endogeic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc4_B-NA_P-1;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc4_B-NA_P-1_Data Macrofauna;AODc4;F;NA;B;1;P;AT;secbivit;;Data Macrofauna;;Aporrectodea caliginosa;endogeic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc4_B-NA_P-2;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc4_B-NA_P-2_Data Macrofauna;AODc4;F;NA;B;2;P;AT;secbivit;;Data Macrofauna;;Lumbricus;NA;;
2019-01-01-NA_AT_SECBIVIT_F-AODc4_B-NA_P-2;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc4_B-NA_P-2_Data Macrofauna;AODc4;F;NA;B;2;P;AT;secbivit;;Data Macrofauna;;Aporrectodea rosea;endogeic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc4_B-NA_P-3;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc4_B-NA_P-3_Data Macrofauna;AODc4;F;NA;B;3;P;AT;secbivit;;Data Macrofauna;;Aporrectodea longa;strict anecic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc7_B-NA_P-1;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc7_B-NA_P-1_Data Macrofauna;AODc7;F;NA;B;1;P;AT;secbivit;;Data Macrofauna;;Lumbricus;NA;;
2019-01-01-NA_AT_SECBIVIT_F-AODc7_B-NA_P-1;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc7_B-NA_P-1_Data Macrofauna;AODc7;F;NA;B;1;P;AT;secbivit;;Data Macrofauna;;Aporrectodea caliginosa;endogeic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc7_B-NA_P-2;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc7_B-NA_P-2_Data Macrofauna;AODc7;F;NA;B;2;P;AT;secbivit;;Data Macrofauna;;Aporrectodea caliginosa;endogeic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc7_B-NA_P-3;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc7_B-NA_P-3_Data Macrofauna;AODc7;F;NA;B;3;P;AT;secbivit;;Data Macrofauna;;Lumbricus;NA;;
2019-01-01-NA_AT_SECBIVIT_F-AODc7_B-NA_P-3;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc7_B-NA_P-3_Data Macrofauna;AODc7;F;NA;B;3;P;AT;secbivit;;Data Macrofauna;;Aporrectodea caliginosa;endogeic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc8_B-NA_P-1;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc8_B-NA_P-1_Data Macrofauna;AODc8;F;NA;B;1;P;AT;secbivit;;Data Macrofauna;;Fitzingeria platyura;epi-anecic;;
2019-01-01-NA_AT_SECBIVIT_F-AODc8_B-NA_P-2;date:2019-01-01T00:00:00:yyyy-MM-dd;NA;2019-01-01-NA_AT_SECBIVIT_F-AODc8_B-NA_P-2_Data Macrofauna;AODc8;F;NA;B;2;P;AT;secbivit;;Data Macrofauna;;;;;
