id_sampling_point;date_sample_collection;precision_date;id_level_1;level_1_scale_obs;id_level_2;level_2_scale_obs;id_level_3;level_3_scale_obs;id_sample;acari_20;data_type;country_code;main_prog_name;additional_name;other_bfs;ab_araneae;araneae_01;araneae_05;diplura_20;diptera_01;isopoda_10;protura_20;diptera_l10;symphyla_20;ab_chilopoda;ab_diplopoda;chilopoda_10;chilopoda_20;diplopoda_10;diplopoda_20;hemiptera_01;opiliones_10;pauropoda_20;ab_coleoptera;ab_collembola;coleoptera_01;coleoptera_05;coleoptera_10;coleoptera_15;coleoptera_20;collembola_01;collembola_02;collembola_04;collembola_06;collembola_08;collembola_10;collembola_20;dermaptera_01;embioptera_10;palpigradi_20;psocoptera_01;ab_hymenoptera;coleoptera_l10;hymenoptera_01;hymenoptera_05;pseudoscorp_20;hymenoptera_l10;hymenoptera_number_taxa;ab_enchytreids_abundance;mesofauna_number_species;enchytreids_number_species;enchytreids_k_strategist_abundance;enchytreids_r_strategist_abundance;thysanoptera_01;acari_number_taxa;list_of_other_bfs;type_of_the_sample;soil_type_wrb;wrb_version;soil_taxonomy_version;soil_type_in_soil_taxonomy;name_local_soil_classification;soil_type_in_a_local_classification;ph_method;ph_mean;cec_mean;caco3;texture;texture_triangle;sand;sand_limit;silt;silt_limit;clay_limit;bottom_depth_of_top_layer;carbon_azote_ratio_mean;soc_mean;som_mean;soil_sample_depth;bulk_density;soil_analysis_sample_mass;soil_humidity;soil_total_depth;phosphorus_total;landuse_1_year_ago;landuse_2_years_ago;landuse_3_year_ago;landuse_4_year_ago;landuse_5_years_ago;landuse_6_years_ago;crop_1;crop_2;crop_3;farming_system;tillage_method;tillage_season;tillage_system;type_main_crop;tillage_depth;publication_year;project_acronym;project_name;reference_to_programme;contributor_name;contributor_email;contributor_instit;data_owner;dataset_title;literature_title;doi;journal_name;book_title;source_type;volume_number;scale_project;spacial_level;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;date_start_experiment;date_end_experiment
2005-06-08_D_IT_Regional_monitoring_FVG_F_RADOVIC_S7_NA_NA_P_2;date:2005-06-08T00:00:00:yyyy-MM-dd;D;RADOVIC_S7;F;NA;NA;2;P;;7000;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;600;NA;NA;200;NA;800;0;0;0;0;NA;0;NA;NA;400;100;7000;100;0;0;0;0;NA;NA;NA;NA;NA;NA;7000;0;NA;NA;NA;9000;700;NA;9000;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-06-08_D_IT_Regional_monitoring_FVG_F_RADOVIC_S7_NA_NA_P_3;date:2005-06-08T00:00:00:yyyy-MM-dd;D;RADOVIC_S7;F;NA;NA;3;P;;5000;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;1200;NA;NA;NA;NA;800;0;100;0;0;100;0;NA;NA;200;0;7000;0;0;0;0;0;NA;NA;NA;NA;NA;NA;7000;0;NA;NA;NA;100;2500;NA;100;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-06-08_D_IT_Regional_monitoring_FVG_F_RADOVIC_S8_NA_NA_P_1;date:2005-06-08T00:00:00:yyyy-MM-dd;D;RADOVIC_S8;F;NA;NA;1;P;;2000;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;NA;NA;0;300;0;0;0;0;0;NA;NA;NA;NA;NA;300;0;0;NA;NA;NA;0;3000;NA;NA;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-06-08_D_IT_Regional_monitoring_FVG_F_RADOVIC_S8_NA_NA_P_2;date:2005-06-08T00:00:00:yyyy-MM-dd;D;RADOVIC_S8;F;NA;NA;2;P;;1500;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;NA;100;0;300;0;0;0;0;0;NA;NA;NA;NA;NA;300;0;0;NA;NA;NA;0;1200;NA;NA;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-06-08_D_IT_Regional_monitoring_FVG_F_RADOVIC_S8_NA_NA_P_3;date:2005-06-08T00:00:00:yyyy-MM-dd;D;RADOVIC_S8;F;NA;NA;3;P;;3000;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;NA;500;200;1500;200;0;0;0;0;NA;NA;NA;NA;NA;NA;1500;0;NA;NA;NA;0;600;NA;NA;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-06-09_D_IT_Regional_monitoring_FVG_F_RADOVIC_S10_NA_NA_P_1;date:2005-06-09T00:00:00:yyyy-MM-dd;D;RADOVIC_S10;F;NA;NA;1;P;;1000;Data Mesofauna;IT;regional_monitoring_fvg;;0;100;100;NA;100;NA;NA;100;NA;100;0;0;0;0;NA;0;NA;NA;NA;100;3000;100;0;0;0;0;NA;NA;NA;NA;NA;NA;3000;0;NA;NA;NA;0;200;NA;NA;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;olive_olea_europaea;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-06-09_D_IT_Regional_monitoring_FVG_F_RADOVIC_S10_NA_NA_P_2;date:2005-06-09T00:00:00:yyyy-MM-dd;D;RADOVIC_S10;F;NA;NA;2;P;;20000;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;100;NA;NA;200;NA;500;0;100;0;0;NA;100;300;NA;300;100;6000;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;6000;200;NA;NA;NA;200;300;NA;200;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;olive_olea_europaea;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-06-09_D_IT_Regional_monitoring_FVG_F_RADOVIC_S10_NA_NA_P_3;date:2005-06-09T00:00:00:yyyy-MM-dd;D;RADOVIC_S10;F;NA;NA;3;P;;6000;Data Mesofauna;IT;regional_monitoring_fvg;;1300;0;0;0;200;NA;NA;400;NA;600;0;0;0;0;NA;0;NA;NA;100;0;4000;0;0;0;0;0;NA;NA;NA;NA;NA;NA;4000;0;NA;NA;NA;100;500;NA;100;NA;NA;NA;;;;;;NA;;Othoptera;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;olive_olea_europaea;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-06-09_D_IT_Regional_monitoring_FVG_F_RADOVIC_S9_NA_NA_P_1;date:2005-06-09T00:00:00:yyyy-MM-dd;D;RADOVIC_S9;F;NA;NA;1;P;;3000;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;NA;NA;100;1200;100;0;0;0;0;NA;NA;NA;NA;NA;1200;0;0;NA;NA;NA;0;300;NA;NA;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;olive_olea_europaea;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-06-09_D_IT_Regional_monitoring_FVG_F_RADOVIC_S9_NA_NA_P_2;date:2005-06-09T00:00:00:yyyy-MM-dd;D;RADOVIC_S9;F;NA;NA;2;P;;3500;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;200;NA;NA;NA;NA;NA;0;0;0;0;NA;0;200;NA;NA;0;2000;0;0;0;0;0;NA;NA;NA;NA;NA;NA;2000;0;NA;NA;NA;0;200;NA;NA;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;olive_olea_europaea;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-06-09_D_IT_Regional_monitoring_FVG_F_RADOVIC_S9_NA_NA_P_3;date:2005-06-09T00:00:00:yyyy-MM-dd;D;RADOVIC_S9;F;NA;NA;3;P;;4000;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;NA;200;0;3500;0;0;0;0;0;NA;NA;NA;NA;NA;NA;3500;0;NA;NA;NA;0;300;NA;NA;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;olive_olea_europaea;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S15_NA_NA_P_1;date:2005-09-22T00:00:00:yyyy-MM-dd;D;RADOVIC_S15;F;NA;NA;1;P;;3000;Data Mesofauna;IT;regional_monitoring_fvg;;100;0;0;0;300;NA;100;NA;700;300;0;0;0;0;NA;0;300;NA;NA;100;2100;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;2100;0;NA;NA;NA;0;300;NA;NA;NA;NA;NA;;;;;;100;;other holometabola;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;olive_olea_europaea;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S15_NA_NA_P_2;date:2005-09-22T00:00:00:yyyy-MM-dd;D;RADOVIC_S15;F;NA;NA;2;P;;2000;Data Mesofauna;IT;regional_monitoring_fvg;;200;0;0;0;100;NA;NA;200;300;600;0;0;0;0;NA;0;100;NA;NA;100;1500;NA;NA;NA;100;0;NA;NA;NA;NA;NA;NA;1500;0;NA;NA;NA;25000;0;NA;25000;NA;NA;NA;;;;;;200;;other holometabola;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;olive_olea_europaea;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S15_NA_NA_P_3;date:2005-09-22T00:00:00:yyyy-MM-dd;D;RADOVIC_S15;F;NA;NA;3;P;;7000;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;200;NA;NA;200;200;100;0;100;0;0;NA;100;NA;NA;NA;0;1000;0;0;0;0;0;NA;NA;NA;NA;NA;NA;1000;0;NA;NA;NA;300;0;NA;300;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;olive_olea_europaea;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S16_NA_NA_P_1;date:2005-09-22T00:00:00:yyyy-MM-dd;D;RADOVIC_S16;F;NA;NA;1;P;;6000;Data Mesofauna;IT;regional_monitoring_fvg;;1200;0;0;0;NA;NA;NA;NA;NA;NA;100;0;NA;-99;NA;0;NA;NA;NA;0;16500;0;0;0;0;0;NA;NA;NA;NA;NA;NA;16500;0;NA;NA;NA;0;100;NA;NA;NA;NA;NA;;;;;;NA;;other holometabola;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;olive_olea_europaea;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S16_NA_NA_P_2;date:2005-09-22T00:00:00:yyyy-MM-dd;D;RADOVIC_S16;F;NA;NA;2;P;;4500;Data Mesofauna;IT;regional_monitoring_fvg;;200;0;0;0;100;NA;NA;2300;NA;NA;200;0;NA;-99;NA;0;500;NA;200;0;12500;0;0;0;0;0;NA;NA;NA;NA;NA;NA;12500;0;NA;NA;100;0;100;NA;NA;NA;NA;NA;;;;;;NA;;other holometabola;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;olive_olea_europaea;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S16_NA_NA_P_3;date:2005-09-22T00:00:00:yyyy-MM-dd;D;RADOVIC_S16;F;NA;NA;3;P;;7100;Data Mesofauna;IT;regional_monitoring_fvg;;300;0;0;0;200;NA;NA;100;NA;200;200;0;NA;-99;NA;0;NA;NA;300;300;1400;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;NA;1400;0;NA;NA;NA;0;0;NA;NA;NA;NA;NA;;;;;;NA;;other holometabola;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;olive_olea_europaea;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S17_NA_NA_P_1;date:2005-09-22T00:00:00:yyyy-MM-dd;D;RADOVIC_S17;F;NA;NA;1;P;;2900;Data Mesofauna;IT;regional_monitoring_fvg;;0;100;100;NA;NA;NA;NA;100;100;NA;0;0;0;0;NA;0;NA;NA;NA;0;1600;0;0;0;0;0;NA;NA;NA;NA;NA;NA;1600;0;NA;NA;NA;0;100;NA;NA;NA;NA;NA;;;;;;100;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;no_crop;na;na;organic_farming;na;na;na;na;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;arable_land;;;;;
2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S17_NA_NA_P_2;date:2005-09-22T00:00:00:yyyy-MM-dd;D;RADOVIC_S17;F;NA;NA;2;P;;1300;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;100;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;NA;NA;0;200;0;0;0;0;0;NA;NA;NA;NA;NA;NA;200;0;NA;NA;NA;0;0;NA;NA;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;no_crop;na;na;organic_farming;na;na;na;na;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;arable_land;;;;;
2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S17_NA_NA_P_3;date:2005-09-22T00:00:00:yyyy-MM-dd;D;RADOVIC_S17;F;NA;NA;3;P;;500;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;NA;NA;NA;200;NA;NA;0;0;0;0;NA;0;NA;NA;NA;0;100;0;0;0;0;0;NA;NA;NA;NA;NA;NA;100;0;NA;NA;NA;0;0;NA;NA;100;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;no_crop;na;na;organic_farming;na;na;na;na;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;arable_land;;;;;
2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S18_NA_NA_P_1;date:2005-09-22T00:00:00:yyyy-MM-dd;D;RADOVIC_S18;F;NA;NA;1;P;;6900;Data Mesofauna;IT;regional_monitoring_fvg;;200;0;0;0;300;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;NA;NA;100;800;NA;NA;100;0;0;NA;NA;NA;NA;NA;NA;800;0;NA;NA;NA;100;100;NA;100;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S18_NA_NA_P_2;date:2005-09-22T00:00:00:yyyy-MM-dd;D;RADOVIC_S18;F;NA;NA;2;P;;3100;Data Mesofauna;IT;regional_monitoring_fvg;;200;100;100;NA;200;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;NA;NA;100;900;NA;100;0;0;0;NA;NA;NA;NA;NA;NA;900;0;NA;NA;NA;0;0;NA;NA;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S18_NA_NA_P_3;date:2005-09-22T00:00:00:yyyy-MM-dd;D;RADOVIC_S18;F;NA;NA;3;P;;1800;Data Mesofauna;IT;regional_monitoring_fvg;;300;0;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;NA;NA;0;300;0;0;0;0;0;NA;NA;NA;NA;NA;NA;300;0;NA;NA;NA;100;-99;NA;100;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;organic_farming;na;na;na;perennial;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;permanent_crops;;;;;
2006-06-22_D_IT_Regional_monitoring_FVG_F_SKERLY_S11_NA_NA_P_1;date:2006-06-22T00:00:00:yyyy-MM-dd;D;SKERLY_S11;F;NA;NA;1;P;;18200;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;NA;NA;NA;NA;300;NA;0;0;0;0;NA;0;NA;NA;1200;300;2800;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;NA;2800;0;NA;NA;NA;0;600;NA;NA;NA;NA;NA;;;;;;200;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;brussels_sprouts_brassica_oleracea_var__gemmifera;na;na;organic_farming;na;na;na;annual;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;arable_land;;;;;
2006-06-22_D_IT_Regional_monitoring_FVG_F_SKERLY_S11_NA_NA_P_2;date:2006-06-22T00:00:00:yyyy-MM-dd;D;SKERLY_S11;F;NA;NA;2;P;;4800;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;NA;NA;NA;NA;200;NA;0;200;0;0;NA;200;NA;NA;100;300;1200;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;NA;1200;0;NA;NA;NA;0;300;NA;NA;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;brussels_sprouts_brassica_oleracea_var__gemmifera;na;na;organic_farming;na;na;na;annual;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;arable_land;;;;;
2006-06-22_D_IT_Regional_monitoring_FVG_F_SKERLY_S11_NA_NA_P_3;date:2006-06-22T00:00:00:yyyy-MM-dd;D;SKERLY_S11;F;NA;NA;3;P;;3700;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;NA;NA;NA;NA;100;NA;0;300;0;0;NA;300;NA;NA;500;1500;2200;NA;NA;NA;1500;NA;NA;NA;NA;NA;NA;NA;2200;0;NA;NA;NA;200;100;200;NA;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;brussels_sprouts_brassica_oleracea_var__gemmifera;na;na;organic_farming;na;na;na;annual;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;arable_land;;;;;
2006-06-22_D_IT_Regional_monitoring_FVG_F_SKERLY_S12_NA_NA_P_1;date:2006-06-22T00:00:00:yyyy-MM-dd;D;SKERLY_S12;F;NA;NA;1;P;;400;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;NA;NA;NA;NA;100;1000;0;0;0;0;NA;0;NA;NA;200;0;700;0;0;0;0;0;NA;NA;NA;NA;NA;NA;700;0;NA;NA;NA;0;0;NA;NA;NA;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;no_crop;na;na;na;na;na;na;na;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;grass_land;;;;;
2006-06-22_D_IT_Regional_monitoring_FVG_F_SKERLY_S12_NA_NA_P_2;date:2006-06-22T00:00:00:yyyy-MM-dd;D;SKERLY_S12;F;NA;NA;2;P;;5600;Data Mesofauna;IT;regional_monitoring_fvg;;0;0;0;0;NA;NA;NA;NA;NA;5700;0;0;0;0;NA;0;300;NA;1200;100;2000;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;2000;0;NA;NA;NA;100;0;NA;100;100;NA;NA;;;;;;NA;;;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;no_crop;na;na;na;na;na;na;na;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;grass_land;;;;;
2006-06-22_D_IT_Regional_monitoring_FVG_F_SKERLY_S12_NA_NA_P_3;date:2006-06-22T00:00:00:yyyy-MM-dd;D;SKERLY_S12;F;NA;NA;3;P;;6600;Data Mesofauna;IT;regional_monitoring_fvg;;400;0;0;0;NA;NA;100;NA;500;100;0;0;0;0;NA;0;300;NA;100;200;3500;NA;NA;NA;NA;200;NA;NA;NA;NA;NA;NA;3500;0;NA;NA;NA;4800;0;NA;4800;NA;NA;NA;;;;;;NA;;other holometabola;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;no_crop;na;na;na;na;na;na;na;NA;;Regional_monitoring_FVG;Regional_monitoring_FVG;;Nicola Skert;nicola.skert@arpa.fvg.it;;ARPA FVG;;;;;;;;;;grass_land;;;;;
2012-09-10_D_IT_MONACO_F_Caorle_4_NA_NA_P_3;date:2012-09-10T00:00:00:yyyy-MM-dd;D;Caorle_4;F;NA;NA;3;P;;2800;;IT;monaco;;1500;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0;600;0;400;200;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;other holometabola;;na;;;;;;;;;;;;19.5;;63.4;;;;;;;;;;;;;na;na;na;na;na;na;maize_corn_zea_mays;na;na;na;na;na;na;annual;NA;;MONACO;national network for monitoring the environmental effectiveness of cross compliance and the differential of competitiveness charged against agricultural enterprises;;Silvia Landi;silvia.landi@crea.gov.it;;CREA;;;;;;;;;;arable_land;;;;;
2012-09-26_D_IT_MONACO_F_Metaponto_4_NA_NA_P_1;date:2012-09-26T00:00:00:yyyy-MM-dd;D;Metaponto_4;F;NA;NA;1;P;;600;;IT;monaco;;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;100;0;0;0;0;0;;;;;;0;;other holometabola;;na;;;;;;;8.65;;;;;12.8;;41.4;;;;;;;;;;;;;na;na;na;na;na;na;wheat_triticum_aestivum;na;na;na;na;na;na;annual;NA;;MONACO;national network for monitoring the environmental effectiveness of cross compliance and the differential of competitiveness charged against agricultural enterprises;;Silvia Landi;silvia.landi@crea.gov.it;;CREA;;;;;;;;;;arable_land;;;;;
2012-09-26_D_IT_MONACO_F_Metaponto_4_NA_NA_P_2;date:2012-09-26T00:00:00:yyyy-MM-dd;D;Metaponto_4;F;NA;NA;2;P;;0;;IT;monaco;;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;100;0;0;100;0;0;1;;;;;;0;;other holometabola;;na;;;;;;;8.65;;;;;12.8;;41.4;;;;;;;;;;;;;na;na;na;na;na;na;wheat_triticum_aestivum;na;na;na;na;na;na;annual;NA;;MONACO;national network for monitoring the environmental effectiveness of cross compliance and the differential of competitiveness charged against agricultural enterprises;;Silvia Landi;silvia.landi@crea.gov.it;;CREA;;;;;;;;;;arable_land;;;;;
