id_sampling_point;date_sample_collect;precision_date;country_code;main_prog_name;additional_name;level_1_scale_obs;id_level_1;level_2_scale_obs;id_level_2;level_3_scale_obs;id_level_3;id_sample;data_type;date_start_experiment;date_end_experiment;longitude;latitude;altitude;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;mean_temperature_of_the_day;source_of_climate_data;year_precipitation;air_humidity
2021-04-17_D_IT_SOIL4LIFE_F_PED_1_NA_NA_P_2;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;PED_1;NA;NA;P;2;;;;;9.12729;45.20497;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_PED_1_NA_NA_P_3;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;PED_1;NA;NA;P;3;;;;;9.12729;45.20497;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_PED_2_NA_NA_P_1;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;PED_2;NA;NA;P;1;;;;;9.1238575;45.209736;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_PED_2_NA_NA_P_2;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;PED_2;NA;NA;P;2;;;;;9.1238575;45.209736;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_PED_2_NA_NA_P_3;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;PED_2;NA;NA;P;3;;;;;9.1238575;45.209736;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_PED_3_NA_NA_P_1;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;PED_3;NA;NA;P;1;;;;;9.113083;45.207954;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_PED_3_NA_NA_P_2;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;PED_3;NA;NA;P;2;;;;;9.113083;45.207954;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_PED_3_NA_NA_P_3;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;PED_3;NA;NA;P;3;;;;;9.113083;45.207954;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_PED_4_NA_NA_P_1;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;PED_4;NA;NA;P;1;;;;;9.112384;45.20732;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_PED_4_NA_NA_P_2;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;PED_4;NA;NA;P;2;;;;;9.112384;45.20732;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_PED_4_NA_NA_P_3;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;PED_4;NA;NA;P;3;;;;;9.112384;45.20732;;arable_land;;;;;;;
2021-04-24_D_IT_SOIL4LIFE_F_NEO_1_NA_NA_P_1;date:2021-04-24T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;NEO_1;NA;NA;P;1;;;;;9.108878;45.290104;;arable_land;;;;;;;
2021-04-24_D_IT_SOIL4LIFE_F_NEO_1_NA_NA_P_2;date:2021-04-24T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;NEO_1;NA;NA;P;2;;;;;9.108878;45.290104;;arable_land;;;;;;;
2021-04-24_D_IT_SOIL4LIFE_F_NEO_1_NA_NA_P_3;date:2021-04-24T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;NEO_1;NA;NA;P;3;;;;;9.108878;45.290104;;arable_land;;;;;;;
2021-04-24_D_IT_SOIL4LIFE_F_NEO_2_NA_NA_P_1;date:2021-04-24T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;NEO_2;NA;NA;P;1;;;;;9.092777;45.30125;;arable_land;;;;;;;
2021-04-24_D_IT_SOIL4LIFE_F_NEO_2_NA_NA_P_2;date:2021-04-24T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;NEO_2;NA;NA;P;2;;;;;9.092777;45.30125;;arable_land;;;;;;;
2021-04-24_D_IT_SOIL4LIFE_F_NEO_2_NA_NA_P_3;date:2021-04-24T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;NEO_2;NA;NA;P;3;;;;;9.092777;45.30125;;arable_land;;;;;;;
2021-04-24_D_IT_SOIL4LIFE_F_NEO_3_NA_NA_P_1;date:2021-04-24T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;NEO_3;NA;NA;P;1;;;;;9.102448;45.29515;;arable_land;;;;;;;
2021-04-24_D_IT_SOIL4LIFE_F_NEO_3_NA_NA_P_2;date:2021-04-24T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;NEO_3;NA;NA;P;2;;;;;9.102448;45.29515;;arable_land;;;;;;;
2021-04-24_D_IT_SOIL4LIFE_F_NEO_3_NA_NA_P_3;date:2021-04-24T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;NEO_3;NA;NA;P;3;;;;;9.102448;45.29515;;arable_land;;;;;;;
2021-04-24_D_IT_SOIL4LIFE_F_NEO_4_NA_NA_P_1;date:2021-04-24T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;NEO_4;NA;NA;P;1;;;;;0.0;0.0;;arable_land;;;;;;;
2021-04-24_D_IT_SOIL4LIFE_F_NEO_4_NA_NA_P_2;date:2021-04-24T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;NEO_4;NA;NA;P;2;;;;;0.0;0.0;;arable_land;;;;;;;
2021-04-24_D_IT_SOIL4LIFE_F_NEO_4_NA_NA_P_3;date:2021-04-24T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;NEO_4;NA;NA;P;3;;;;;0.0;0.0;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_COL_1_NA_NA_P_1;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;COL_1;NA;NA;P;1;;;;;9.21874;45.235996;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_COL_1_NA_NA_P_2;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;COL_1;NA;NA;P;2;;;;;9.21874;45.235996;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_COL_1_NA_NA_P_3;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;COL_1;NA;NA;P;3;;;;;9.21874;45.235996;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_COL_2_NA_NA_P_1;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;COL_2;NA;NA;P;1;;;;;9.218073;45.234863;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_COL_2_NA_NA_P_2;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;COL_2;NA;NA;P;2;;;;;9.218073;45.234863;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_COL_2_NA_NA_P_3;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;COL_2;NA;NA;P;3;;;;;9.218073;45.234863;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_COL_3_NA_NA_P_1;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;COL_3;NA;NA;P;1;;;;;9.21772;45.232494;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_COL_3_NA_NA_P_2;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;COL_3;NA;NA;P;2;;;;;9.21772;45.232494;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_COL_3_NA_NA_P_3;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;COL_3;NA;NA;P;3;;;;;9.21772;45.232494;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_COL_4_NA_NA_P_1;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;COL_4;NA;NA;P;1;;;;;9.212821;45.234287;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_COL_4_NA_NA_P_2;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;COL_4;NA;NA;P;2;;;;;9.212821;45.234287;;arable_land;;;;;;;
2021-04-17_D_IT_SOIL4LIFE_F_COL_4_NA_NA_P_3;date:2021-04-17T00:00:00:yyyy-MM-dd;D;IT;soil4life;;F;COL_4;NA;NA;P;3;;;;;9.212821;45.234287;;arable_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-1_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-1;NA;NA;P;1;;;;;10.501534;45.5751;2.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-1_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-1;NA;NA;P;2;;;;;10.501534;45.5751;2.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-1_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-1;NA;NA;P;3;;;;;10.501534;45.5751;2.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-10_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-10;NA;NA;P;1;;;;;10.610823;45.424778;9.0;permanent_crops;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-10_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-10;NA;NA;P;2;;;;;10.610823;45.424778;9.0;permanent_crops;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-10_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-10;NA;NA;P;3;;;;;10.610823;45.424778;9.0;permanent_crops;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-11_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-11;NA;NA;P;1;;;;;10.615204;45.42419;9.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-11_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-11;NA;NA;P;2;;;;;10.615204;45.42419;9.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-11_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-11;NA;NA;P;3;;;;;10.615204;45.42419;9.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-12_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-12;NA;NA;P;1;;;;;10.63974;45.430054;7.0;permanent_crops;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-12_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-12;NA;NA;P;2;;;;;10.63974;45.430054;7.0;permanent_crops;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-12_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-12;NA;NA;P;3;;;;;10.63974;45.430054;7.0;permanent_crops;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-13_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-13;NA;NA;P;1;;;;;10.614586;45.392204;9.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-13_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-13;NA;NA;P;2;;;;;10.614586;45.392204;9.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-13_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-13;NA;NA;P;3;;;;;10.614586;45.392204;9.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-14_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-14;NA;NA;P;1;;;;;10.610748;45.391857;9.0;permanent_crops;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-14_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-14;NA;NA;P;2;;;;;10.610748;45.391857;9.0;permanent_crops;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-14_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-14;NA;NA;P;3;;;;;10.610748;45.391857;9.0;permanent_crops;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-15_NA_NA_P_1;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-15;NA;NA;P;1;;;;;10.659121;45.355305;1.0;grass_land;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-15_NA_NA_P_2;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-15;NA;NA;P;2;;;;;10.659121;45.355305;1.0;grass_land;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-15_NA_NA_P_3;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-15;NA;NA;P;3;;;;;10.659121;45.355305;1.0;grass_land;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-16_NA_NA_P_1;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-16;NA;NA;P;1;;;;;10.667245;45.355747;1.0;permanent_crops;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-16_NA_NA_P_2;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-16;NA;NA;P;2;;;;;10.667245;45.355747;1.0;permanent_crops;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-16_NA_NA_P_3;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-16;NA;NA;P;3;;;;;10.667245;45.355747;1.0;permanent_crops;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-17_NA_NA_P_1;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-17;NA;NA;P;1;;;;;10.687303;45.376827;9.0;permanent_crops;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-17_NA_NA_P_2;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-17;NA;NA;P;2;;;;;10.687303;45.376827;9.0;permanent_crops;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-17_NA_NA_P_3;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-17;NA;NA;P;3;;;;;10.687303;45.376827;9.0;permanent_crops;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-18_NA_NA_P_1;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-18;NA;NA;P;1;;;;;10.729574;45.186363;2.0;grass_land;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-18_NA_NA_P_2;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-18;NA;NA;P;2;;;;;10.729574;45.186363;2.0;grass_land;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-18_NA_NA_P_3;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-18;NA;NA;P;3;;;;;10.729574;45.186363;2.0;grass_land;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-19_NA_NA_P_1;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-19;NA;NA;P;1;;;;;10.733281;45.18008;2.0;grass_land;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-19_NA_NA_P_2;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-19;NA;NA;P;2;;;;;10.733281;45.18008;2.0;grass_land;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-19_NA_NA_P_3;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-19;NA;NA;P;3;;;;;10.733281;45.18008;2.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-2_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-2;NA;NA;P;1;;;;;10.5018835;45.57355;2.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-2_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-2;NA;NA;P;2;;;;;10.5018835;45.57355;2.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-2_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-2;NA;NA;P;3;;;;;10.5018835;45.57355;2.0;grass_land;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-20_NA_NA_P_1;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-20;NA;NA;P;1;;;;;10.7015505;45.21488;2.0;grass_land;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-20_NA_NA_P_2;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-20;NA;NA;P;2;;;;;10.7015505;45.21488;2.0;grass_land;;;;;;;
2022-10-14_D_IT_qbs_prati_F_E-20_NA_NA_P_3;date:2022-10-14T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-20;NA;NA;P;3;;;;;10.7015505;45.21488;2.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-3_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-3;NA;NA;P;1;;;;;10.503861;45.57368;2.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-3_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-3;NA;NA;P;2;;;;;10.503861;45.57368;2.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-3_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-3;NA;NA;P;3;;;;;10.503861;45.57368;2.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-4_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-4;NA;NA;P;1;;;;;10.544519;45.580807;1.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-4_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-4;NA;NA;P;2;;;;;10.544519;45.580807;1.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-4_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-4;NA;NA;P;3;;;;;10.544519;45.580807;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-41_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-41;NA;NA;P;1;;;;;9.97453;45.41543;8.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-41_NA_NA_P_2;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-41;NA;NA;P;2;;;;;9.97453;45.41543;8.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-41_NA_NA_P_3;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-41;NA;NA;P;3;;;;;9.97453;45.41543;8.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-42_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-42;NA;NA;P;1;;;;;9.999645;45.414818;8.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-42_NA_NA_P_2;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-42;NA;NA;P;2;;;;;9.999645;45.414818;8.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-42_NA_NA_P_3;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-42;NA;NA;P;3;;;;;9.999645;45.414818;8.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-43_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-43;NA;NA;P;1;;;;;9.997895;45.41317;8.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-43_NA_NA_P_2;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-43;NA;NA;P;2;;;;;9.997895;45.41317;8.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-43_NA_NA_P_3;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-43;NA;NA;P;3;;;;;9.997895;45.41317;8.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-44_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-44;NA;NA;P;1;;;;;9.807684;45.46219;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-44_NA_NA_P_2;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-44;NA;NA;P;2;;;;;9.807684;45.46219;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-44_NA_NA_P_3;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-44;NA;NA;P;3;;;;;9.807684;45.46219;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-45_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-45;NA;NA;P;1;;;;;9.71799;45.47747;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-45_NA_NA_P_2;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-45;NA;NA;P;2;;;;;9.71799;45.47747;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-45_NA_NA_P_3;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-45;NA;NA;P;3;;;;;9.71799;45.47747;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-46_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-46;NA;NA;P;1;;;;;9.718089;45.479088;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-46_NA_NA_P_2;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-46;NA;NA;P;2;;;;;9.718089;45.479088;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-46_NA_NA_P_3;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-46;NA;NA;P;3;;;;;9.718089;45.479088;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-47_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-47;NA;NA;P;1;;;;;9.760875;45.557137;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-47_NA_NA_P_2;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-47;NA;NA;P;2;;;;;9.760875;45.557137;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-47_NA_NA_P_3;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-47;NA;NA;P;3;;;;;9.760875;45.557137;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-48_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-48;NA;NA;P;1;;;;;9.763146;45.559914;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-48_NA_NA_P_2;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-48;NA;NA;P;2;;;;;9.763146;45.559914;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-48_NA_NA_P_3;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-48;NA;NA;P;3;;;;;9.763146;45.559914;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-49_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-49;NA;NA;P;1;;;;;9.815845;45.58696;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-49_NA_NA_P_2;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-49;NA;NA;P;2;;;;;9.815845;45.58696;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-49_NA_NA_P_3;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-49;NA;NA;P;3;;;;;9.815845;45.58696;1.0;grass_land;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-5_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-5;NA;NA;P;1;;;;;10.549164;45.579937;1.0;permanent_crops;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-5_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-5;NA;NA;P;2;;;;;10.549164;45.579937;1.0;permanent_crops;;;;;;;
2022-10-13_D_IT_qbs_prati_F_E-5_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-5;NA;NA;P;3;;;;;10.549164;45.579937;1.0;permanent_crops;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-50_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-50;NA;NA;P;1;;;;;9.821712;45.585537;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-50_NA_NA_P_2;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-50;NA;NA;P;2;;;;;9.821712;45.585537;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-50_NA_NA_P_3;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-50;NA;NA;P;3;;;;;9.821712;45.585537;1.0;grass_land;;;;;;;
2022-11-07_D_IT_qbs_prati_F_E-51_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;IT;qbs_prati;;F;E-51;NA;NA;P;1;;;;;9.9219;45.638393;2.0;permanent_crops;;;;;;;
